Service Type,Current participants
Capital,<=20
Early Childhood Supports,<=20
Other Capacity Building,<=20
Plan Management,<=20
Support Coordination,<=20
Therapy,<=20
Total,<=20
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,<$250000
Early Childhood Supports,<$250000
Other Capacity Building,<$250000
Plan Management,<$250000
Support Coordination,<$250000
Therapy,<$250000
Total,<$250000
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,<5,<5,<5
Early Childhood Supports,6,<5,<5
Other Capacity Building,<5,<5,<5
Plan Management,5,5,<5
Support Coordination,<5,<5,<5
Therapy,<5,<5,<5
Total,20,10,10
,
